Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Collection URL (product.metafields.custom.collection_url),enable_best_price (product.metafields.custom.enable_best_price),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / United States,Price / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,Video Src,Video Name,Variants,Battery Option Value,Battery Price
s-w-a-t-rc-monster-police-truck,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/33001_5_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
s-w-a-t-rc-monster-police-truck,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/33001_3_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
s-w-a-t-rc-monster-police-truck,,,,,,,,,AA Batteries 8Pack,,,,,ZX-36637-B,4.99,shopify,10,deny,manual,12.4,25,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,13.05,,,,,,,,,,https://www.youtube.com/embed/N9wFKwuDCy8?rel=0,,"{'id': 39345519558759, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-36637-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'S.W.A.T.  RC Monster Police Truck [1:24]', 'public_title': None, 'options': ['Default Title'], 'price': 1304.95, 'weight': 499, 'compare_at_price': 2500, 'inventory_management': 'shopify', 'barcode': '813023016374', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
phantom-ir-helicopter,Phantom IR Helicopter,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>The brand new GYRO Phantom 3.5CH Electric RTF RC Helicopter comes with the greatest advancement in Helicopter Technology, a Gyro. No more crashing, no more replacing parts, the GYRO has changed the Helicopter industry completely, making this RC Helicopter super easy to fly and maneuver. Great for people of all skill levels, this bad boy features a coaxial rotor a single rear rotor for precise movement and a GYRO for increased stability whether flying or hovering. This RC helicopter has a metal body making it strong yet light weight so you don't have to worry about breaking anything when you land it a bit too rough. It can go forward, backward, up, down, left, right and hover. What really makes the GYRO Phantom stand out is the built in gyroscope making it automatically stabilize allowing you to focus on flying instead of trying not to make it crash. This product is ready to run, there is no assembly required. Just put in 6 AA batteries into the transmitter-charger and charge the helicopter and you are good to go. Small enough to fit on the palm of your hand, be the coolest kid on the block by getting the GYRO Phantom 3.5CH Electric RTF RC Helicopter!</p>
<p align=""center""><iframe id=""product_review"" src=""https://www.youtube.com/embed/yAKAEiek4zU?rel=0"" height=""315"" width=""560"" allowfullscreen="""" frameborder=""0""></iframe></p>
<p><b>Features:</b></p>
<ul>
<li>3.5 Channel Radio Control</li>
<li>Built In Gyroscope For Maximum Stability</li>
<li>Metal Body</li>
<li>Coaxial Rotor</li>
<li>Single Rear Rotor</li>
<li>Detailed Paint Job</li>
<li>Infrared Transmitter</li>
<li>Charges Off Transmitter</li>
<li>Led Lights</li>
<li>Easy To Fly</li>
<li>Ready To Fly</li>
<li>USB Charger</li>
</ul>
<p><b>Includes:</b></p>
<ul>
<li>GYRO Phantom 3.5CH Electric RTF RC Helicopter</li>
<li>IR Transmitter</li>
<li>USB Charger</li>
<li>2 Spare Main Rotors</li>
<li>1 Spare Rear Rotor</li>
</ul>
<p><b>Specifications:</b></p>
<ul>
<li>Main Rotor Diameter: 7 Inches</li>
<li>Length: 8 Inches</li>
<li>Width: 1.5 Inches</li>
<li>Height: 4 Inches</li>
<li>Charges with Included USB Charger Cord</li>
</ul>
<p><b>Battery Requirements:</b></p>
<ul>
<li>Vehicle: 3.7V 130mAh LiPo Rechargeable Battery <b>(Included)</b>
</li>
<li>Transmitter: 6 AA Alkaline Batteries <b>(Not Included)</b>
</li>
</ul>
<p>&nbsp;</p>
                      </div></div>
            </div>",Hobbytron,Home > All > Phantom IR Helicopter,,"flying, newin",True,Battery,None,,,,,ZX-34462,9.07,shopify,10,deny,manual,23.7,45,True,True,,https://hobbytron.com/cdn/shop/products/gg_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,24.95,True,True,,,,,,,active,https://www.youtube.com/embed/yAKAEiek4zU?rel=0,,"{'id': 39326774034535, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-34462', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Phantom IR Helicopter', 'public_title': None, 'options': ['Default Title'], 'price': 2495, 'weight': 907, 'compare_at_price': 4500, 'inventory_management': 'shopify', 'barcode': '813023014622', 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 8Pack,9.95
phantom-ir-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_4e0101e8-85ab-46d9-aae3-62b45ae8b43f_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
phantom-ir-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_d95f8c3a-f96a-4b1a-b13a-e296f3db6b56_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
phantom-ir-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_05d9f103-6646-48e7-a9a8-d9908e24c3a0_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
phantom-ir-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_991a30e4-959e-4966-9e66-fa70c02ac35c_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AA Batteries 8Pack,9.95
phantom-ir-helicopter,,,,,,,,,AA Batteries 8Pack,,,,,ZX-34462-B,9.07,shopify,10,deny,manual,23.8,45,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,25.05,,,,,,,,,,https://www.youtube.com/embed/yAKAEiek4zU?rel=0,,"{'id': 39326774034535, 'title': 'Default Title', 'option1': 'AA Batteries 8Pack', 'option2': None, 'option3': None, 'sku': 'ZX-34462-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'Phantom IR Helicopter', 'public_title': None, 'options': ['Default Title'], 'price': 2504.95, 'weight': 907, 'compare_at_price': 4500, 'inventory_management': 'shopify', 'barcode': '813023014622', 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 8Pack,9.95
mickey-mouse-electronic-tabletop-basketball-playset,Mickey Mouse Electronic Tabletop Basketball Playset,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Shoot hoops with your favorite Disney character with the Mickey Mouse Electronic Tabletop Basketball Playset. This mini arcade-style basketball playset features a fun and challenging electronic hoop that moves side to side with 3 levels of difficulty. Keep track of the score with the electronic scoreboard with LED lights and realistic sound effects. Bring a friend and play up to two players with the included toy basketballs. Celebrate 90 years of Disney's most popular character with the Mickey Mouse Electronic Tabletop Basketball Playset.</p>
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/E2ZOplVRlDU?rel=0"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe>
<p><br> <strong>Features:</strong></p>
<ul type="""">
<li>Electronic Scoreboard</li>
<li>Electronic Hoop That Moves Side to Side</li>
<li>LED Lights</li>
<li>Realistic Sound Effects</li>
<li>Up to 2 Players</li>
<li>3 Levels of Difficulty</li>
<li>Rotating Basketball Launcher</li>
</ul>
<p><strong>Includes:</strong></p>
<ul type="""">
<li>Mickey Mouse Electronic Tabletop Basketball</li>
<li>3 Toy Basketballs</li>
<li>Instruction Manual</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul type="""">
<li>Length: 16 Inches</li>
<li>Width: 4.25 Inches</li>
<li>Height: 10.25 Inches</li>
<li>Weight: 2.20 lbs</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul type="""">
<li>3 AA Batteries&nbsp;<strong>(Not Included)</strong>
</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Mickey Mouse Electronic Tabletop Bask...,,,True,,,,,,,ZX-36109,9.07,shopify,10,deny,manual,33.2,60,True,True,,https://hobbytron.com/cdn/shop/products/MAIN-IMAGE_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,34.95,True,True,,,,,,,active,https://www.youtube.com/embed/E2ZOplVRlDU?rel=0,,"{'id': 39861093040231, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-36109', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Mickey Mouse Electronic Tabletop Basketball Playset', 'public_title': None, 'options': ['Default Title'], 'price': 3495, 'weight': 907, 'compare_at_price': 6000, 'inventory_management': 'shopify', 'barcode': '810086391097', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
mickey-mouse-electronic-tabletop-basketball-playset,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/VCVC_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,Groot Heli Ball,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/groot_soon.png?v=1623446297"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/groot_soon.png?v=1623446297"">Introducing the Marvel Licensed Guardians of the Galaxy Baby Groot IR UFO Heli Ball! Featuring a coaxial rotor system for precise movement and increased stability when hovering. The UFO Heli Ball's body is also constructed with a durable material making it strong yet lightweight so you don't have to worry about breaking anything when it lands a bit too rough. Simply turn on and launch to get started, holding your hand underneath it will keep it hovering up in the air. When done flying you can try and grab it but you can also use any IR remote control to shut down and recover safely, it's that easy! A must have for fans of helicopters, get the Marvel Guardians of the Galaxy Baby Groot IR UFO Heli Ball today!</p>
<p align=""center""><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/9PL_hASWiOE"" frameborder=""0"" allowfullscreen=""""></iframe></p>
<p><strong>Features:</strong></p>
<ul>
<li>Marvel Licensed</li>
<li>Electric Powered</li>
<li>Durable Constructed Material</li>
<li>Easy to Fly</li>
<li>Master Hand / Eye Coordination</li>
<li>Advanced Infrared Hover Sensor Technology</li>
<li>Battery Charges with USB Charger</li>
<li>
<p class=""p1"">For kids ages 6 and up</p>
</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Marvel Licensed Guardians of the Galaxy Baby Groot IR UFO Heli Ball</li>
<li>USB Charger</li>
</ul>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/disney_icon_7182dfd5-782e-43cb-9bdf-57b8d6e41254.png?v=1623440866""></p>
                      </div></div>
            </div>",Hobbytron,Home > All > Groot Heli Ball,,"heilbal, heilball, heillball, helibal, heliball, heliblall, helli, helliball",True,,,,,,,ZX-33199,1.36,shopify,10,deny,manual,9.45,20,True,True,,https://hobbytron.com/cdn/shop/files/grootball_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,9.95,True,True,,,,,,,active,https://www.youtube.com/embed/9PL_hASWiOE,,"{'id': 33072570335335, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-33199', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Groot Heli Ball', 'public_title': None, 'options': ['Default Title'], 'price': 995, 'weight': 136, 'compare_at_price': 2000, 'inventory_management': 'shopify', 'barcode': '813023011997', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/m-1_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/04_8a0f4a45-91ee-48fa-88d9-4934610f4468_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/06_2d667cb0-846e-4ad7-99c2-b255a825557b_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/05_66cb4ef2-3af9-4f7c-8c3f-6a4292fc8251_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/02_31016cf2-e4ab-4be1-acd3-c1ff23ed82f1_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marvel-licensed-guardians-of-the-galaxy-baby-groot-ir-ufo-ball-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/03_b48bcaf7-7f87-425d-94b7-8bb8df4906c5_1024x.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-pixar-licensed-toy-story-buzz-lightyear-flying-ir-ufo-motion-sensing-helicopter,Buzz Lightyear Heli Ball,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p><img src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/buzz_heliball.png?v=1623427276"" alt="""" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/buzz_heliball.png?v=1623427276""></p>
<p>Introducing the Pixar Toy Story Emoji Buzz Lightyear IR UFO Ball Helicopter! Featuring a coaxial rotor system for precise movement and increased stability when hovering. The UFO Heli Ball's body is also constructed with a durable material making it strong yet lightweight, so you don't have to worry about breaking anything when it lands a bit too rough. Simply turn on and launch to get started, holding your hand underneath it will keep it hovering up in the air. When done flying you can try and grab it, but you can also use any IR remote control to shut down and recover safely, it's that easy! A must have for fans of helicopters, get the Pixar Toy Story Emoji Buzz Lightyear IR UFO Ball Helicopter today!</p>
<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/eVC1OlKbUI4"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe></p>
<p><strong>Features:</strong></p>
<ul>
<li>Pixar Disney Licensed</li>
<li>Electric Powered</li>
<li>Durable Constructed Material</li>
<li>Easy to Fly</li>
<li>Master Hand / Eye Coordination</li>
<li>Advanced Infrared Hover Sensor Technology</li>
<li>Battery Charges with USB Charger</li>
<li>
<p class=""p1"">For kids ages 6 and up</p>
</li>
</ul>
<p>&nbsp;</p>
<p><strong>Includes:</strong></p>
<ul>
<li>Pixar Toy Story Emoji Buzz Lightyear IR UFO Ball Helicopter&nbsp;</li>
<li>USB Charger</li>
</ul>
<p><img alt="""" src=""https://cdn.shopify.com/s/files/1/0282/3300/7207/files/buzz_icons.png?v=1623360159""></p>
                      </div></div>
            </div>",Hobbytron,Home > All > Buzz Lightyear Heli Ball,,"heilbal, heilball, heillball, helibal, heliball, heliblall, helli, helliball, lowinventory",True,,,,,,,ZX-34473,1.36,shopify,10,deny,manual,9.45,20,True,True,,https://hobbytron.com/cdn/shop/files/buzzball_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,9.95,True,True,,,,,,,active,https://www.youtube.com/embed/eVC1OlKbUI4,,"{'id': 33042243715175, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'ZX-34473', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Buzz Lightyear Heli Ball', 'public_title': None, 'options': ['Default Title'], 'price': 995, 'weight': 136, 'compare_at_price': 2000, 'inventory_management': 'shopify', 'barcode': '813023014738', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
disney-pixar-licensed-toy-story-buzz-lightyear-flying-ir-ufo-motion-sensing-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/34473-6_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-pixar-licensed-toy-story-buzz-lightyear-flying-ir-ufo-motion-sensing-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/34473-4_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-pixar-licensed-toy-story-buzz-lightyear-flying-ir-ufo-motion-sensing-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/34473-3_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-pixar-licensed-toy-story-buzz-lightyear-flying-ir-ufo-motion-sensing-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/34473-5_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
disney-pixar-licensed-toy-story-buzz-lightyear-flying-ir-ufo-motion-sensing-helicopter,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/files/34473-7_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-laferrari-27mhz-1-24-rtr-electric-rc-car,Rastar Licensed Ferrari LaFerrari 27MHz 1:24 RTR Electric RC Car,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Race your friends with this Rastar Licensed Ferrari LaFerrari 27MHz 1:24 RTR Electric RC Car! Every detail of this Ferrari LaFerrari, including interior, has been replicated with exquisite precision and quality into an awesome 1:24 RC car. A full function transmitter gives you complete control of the fast RC car enabling you to guide this Ferrari through any sharp turn or corner! This awesome LaFerrari is ready to go right out of the box and all you need to get started is 3 AA batteries for the vehicle and 2 AA batteries for the transmitter! Don't hesitate one more second, hurry and get the Rastar Licensed Ferrari LaFerrari 27MHz 1:24 RTR Electric RC Car today!</p>
<p><strong>Features:</strong></p>
<ul>
<li>Electric Powered</li>
<li>Durable Polymer Construction</li>
<li>Full Function Controls</li>
<li>Independent Suspension System</li>
<li>Detailed Design</li>
<li>Officially Licensed</li>
<li>1:24 Scale</li>
<li>Ready To Run</li>
<li>27MHz Transmitter</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Rastar Licensed Ferrari LaFerrari 27MHz 1:24 RTR Electric RC Car</li>
<li>27MHz Transmitter</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 7.7 Inches</li>
<li>Width: 3.3 Inches</li>
<li>Height: 1.8 Inches</li>
</ul>
<p><strong>Battery Requirements:</strong></p>
<ul>
<li>Vehicle: 3 AA Batteries (Not Included)<br>Transmitter: 2 AA Batteries (Not Included)</li>
</ul>
                      </div></div>
            </div>",Hobbytron,Home > All > Rastar Licensed Ferrari LaFerrari 27M...,,,True,,,,,,,XT-48900,0,shopify,10,deny,manual,14.24,25,True,True,,https://hobbytron.com/cdn/shop/files/48900_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,14.99,True,True,,,,,,,active,,,"{'id': 39683790471271, 'title': 'Default Title', 'option1': '', 'option2': None, 'option3': None, 'sku': 'XT-48900', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Rastar Licensed Ferrari LaFerrari 27MHz 1:24 RTR Electric RC Car', 'public_title': None, 'options': ['Default Title'], 'price': 1499, 'weight': 0, 'compare_at_price': 2500, 'inventory_management': 'shopify', 'barcode': '6930751307735', 'requires_selling_plan': False, 'selling_plan_allocations': []}",,
rastar-licensed-ferrari-laferrari-27mhz-1-24-rtr-electric-rc-car,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/mcmc_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rastar-licensed-ferrari-laferrari-27mhz-1-24-rtr-electric-rc-car,,,,,,,,,,,,,,,,,,,,,,,,,https://hobbytron.com/cdn/shop/products/xcx_1024x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glow-in-the-dark-striker-spy-drone-picture-video-rc-quadcopter,Glow In The Dark Striker Spy Drone Picture & Video RC Quadcopter,"<div class=""card""><div class=""card__header"">
                    
                  </div><div class=""card__section"">
                      <div class=""rte text--pull"">
                        <p>Explore and record with the Glow in the Dark&nbsp;Striker 2.4GHz 4.5CH Camera RC Spy Drone! This awesome RC drone has a build-in picture and video camera which you can store and save data in a Micro SD memory card! The body is of durable plastic and conveniently lightweight. It also has 4 channel controls meaning you can fly up/down, forward/backward, strafe left/right and rotate left/right. The internal gyro means you'll always get a smooth flight. It also comes with a 2.4GHz transmitter, so radio interference won't be a problem! Enjoy recording fun fly times with friends and with the Glow In The Dark Striker Spy Drone!</p>
<p><strong>Features:</strong></p>
<ul>
<li>Picture and Video Camera Drone</li>
<li>2.4GHz Transmitter</li>
<li><span>Glow in the Dark Frame</span></li>
<li>Removable Rotor Guards</li>
<li>4.5 Channel Built-In Gyro</li>
<li>Multi-Dimensional Flight Capability</li>
<li>Durable Light Weight Body</li>
<li>Speed Control</li>
<li>Flip Stunt Modes</li>
<li>4 Main Rotors</li>
<li>Ready To Fly</li>
</ul>
<p><strong>Includes:</strong></p>
<ul>
<li>Glow In The DarkStriker 2.4GHz 4.5CH Camera RC Spy Drone</li>
<li>2.4GHz Transmitter</li>
<li>Rotor Guards</li>
<li>USB Memory Card Adapter</li>
<li>2 GB Memory Card</li>
<li>USB Charging Cable</li>
<li>4 Spare Rotor Blades</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>Length: 12 Inches</li>
<li>Width: 12 Inches</li>
<li>Height: 2.75 Inches</li>
</ul>
<p><strong>Requirements:</strong></p>
<ul>
<li>Transmitter: 4 AA Batteries&nbsp;<strong>(Not Included)</strong>
</li>
<li>Camera: Requires Micro SD Card To Record <strong>(2GB Included)</strong>
</li>
<li>Memory Card: 8GB Memory Card&nbsp;<strong>(Not Included)</strong>
</li>
<li>Charger: USB Charging Cable <strong>(Included)</strong>
</li>
</ul>
<p>&nbsp;</p>
                      </div></div>
            </div>",Hobbytron,Home > All > Glow In The Dark Striker Spy Drone Pi...,,,True,Battery,None,,,,,ZX-33720,0,shopify,10,deny,manual,66.45,125,True,True,,https://hobbytron.com/cdn/shop/products/01_793181e5-6a6b-4874-ae7d-d8da2ca0141f_1024x.jpg,,,,,,,,,,New,,,,,,,,True,,,,lb,,69.95,True,True,,,,,,,active,,,"{'id': 39562991009895, 'title': 'Default Title', 'option1': 'None', 'option2': None, 'option3': None, 'sku': 'ZX-33720', 'requires_shipping': True, 'taxable': True, 'featured_image': None, 'available': True, 'name': 'Glow In The Dark Striker Spy Drone Picture & Video RC Quadcopter', 'public_title': None, 'options': ['Default Title'], 'price': 6995, 'weight': 0, 'compare_at_price': 12500, 'inventory_management': 'shopify', 'barcode': None, 'requires_selling_plan': False, 'selling_plan_allocations': []}",AA Batteries 4pack,5.95
glow-in-the-dark-striker-spy-drone-picture-video-rc-quadcopter,,,,,,,,,AA Batteries 4pack,,,,,ZX-33720-B,0,shopify,10,deny,manual,66.51,125,True,True,,,,,,,,,,,,,,,,,,,,,,,,lb,,70.01,,,,,,,,,,,,"{'id': 39562991009895, 'title': 'Default Title', 'option1': 'AA Batteries 4pack', 'option2': None, 'option3': None, 'sku': 'ZX-33720-B', 'requires_shipping': True, 'taxable': True, 'available': True, 'name': 'Glow In The Dark Striker Spy Drone Picture & Video RC Quadcopter', 'public_title': None, 'options': ['Default Title'], 'price': 7000.95, 'weight': 0, 'compare_at_price': 12500, 'inventory_management': 'shopify', 'barcode': None, 'requires_selling_plan': False, 'selling_plan_allocations': [], 'featured_image': None, 'featured_media': None}",AA Batteries 4pack,5.95
